"id","hip","bf","proper","ra","dec","dist","mag","ci","con"
105625,105966,"35    Vul","",21.461126,27.608593,58.3431,5.39,0.049,Vul
105631,105972,"7    Cep","",21.46282,66.809096,246.9136,5.42,-0.099,Cep
105662,106003,"","",21.468955,32.22533,44.7227,5.75,0.333,Cyg
105680,106021,"","",21.473566,8.195645,235.2941,6.39,1.64,Peg
105691,106032,"8Bet Cep",Alfirk,21.477662,70.560716,210.084,3.23,-0.201,Cep
105698,106039,"36    Cap","",21.478721,-21.80718,52.4659,4.5,0.889,Cap
105703,106044,"","",21.479121,-69.505386,126.2626,5.47,1.553,Pav
105711,106052,"","",21.481314,55.418702,390.625,6.14,0.1,Cep
105721,106062,"","",21.483271,22.179436,204.0816,5.84,1.37,Peg
105723,106064,"","",21.48331,17.905909,145.1379,6.42,1.393,Peg
105724,106065,"","",21.483366,-53.705912,117.9245,6.39,1.14,Ind
105752,106093,"71    Cyg","",21.490816,46.540585,66.4452,5.22,0.965,Cyg
105762,106103,"","",21.492916,6.581379,193.4236,6.41,1.179,Peg
105798,106140,"2    Peg","",21.499137,23.638838,120.7729,4.52,1.618,Peg
105829,106171,"","",21.505645,52.957998,158.4786,6.02,0.08,Cyg
105885,106227,"","",21.51647,60.459432,462.963,5.53,0.102,Cep
105902,106243,"","",21.519341,12.137475,151.2859,6.1,-0.047,Peg
105925,106267,"","",21.524295,52.619856,529.1005,6.17,0.9,Cyg
105936,106278,"22Bet Aqr",Sadalsuud,21.525982,-5.571172,164.7446,2.9,0.828,Aqr
105964,106306,"","",21.530598,23.845179,137.931,6.43,1.064,Peg
105978,106320,"","",21.534134,-84.810069,208.3333,6.42,1.405,Oct
105985,106327,Xi  Gru,"",21.534965,-41.17931,142.8571,5.29,1.109,Gru
105998,106340,"6    PsA","",21.537381,-33.944623,154.321,5.97,0.051,PsA
106021,106363,"","",21.542572,-24.590418,67.9348,6.43,0.2,Cap
106051,106393,"","",21.549052,49.977629,151.0574,5.77,-0.042,Cyg
106077,106419,"","",21.554893,-52.737773,300.3003,6.43,1.481,Ind
106078,106420,"","",21.554968,45.854014,408.1633,6.27,1.805,Cyg
106081,106424,"","",21.555856,-80.039361,116.8224,6.47,0.044,Oct
106087,106429,"","",21.556534,-44.8487,200.4008,5.57,1.044,Gru
106132,106474,"","",21.565135,-82.683084,217.3913,6.35,0.089,Oct
106139,106481,"73Rho Cyg","",21.56635,45.591837,37.8931,3.98,0.885,Cyg
106158,106500,"","",21.571434,-42.924679,114.5475,6.32,1.093,Gru
106176,106518,"","",21.574295,51.698465,408.1633,6.17,-0.015,Cyg
106185,106527,"","",21.576104,22.754521,63.2511,6.45,0.513,Peg
106202,106544,"","",21.578547,1.829161,276.2431,6.41,1.398,Aqr
106208,106550,"","",21.57942,18.328929,304.878,6.47,1.254,Peg
106210,106551,"72    Cyg","",21.579596,38.534054,70.9723,4.87,1.085,Cyg
106217,106559,"37    Cap","",21.580848,-20.084274,27.1003,5.7,0.423,Cap
106222,106564,"","",21.581389,-29.696117,364.9635,6.42,-0.097,PsA
106248,106590,"","",21.587765,-23.454313,111.9821,6.39,1.098,Cap
106250,106592,"","",21.588228,-3.983305,128.2051,5.79,1.11,Aqr
106253,106595,"","",21.58864,28.197607,71.1238,6.25,0.357,Peg
106262,106604,"","",21.590533,68.21929,189.7533,6.47,-0.083,Cep
106263,106605,"","",21.590843,24.452161,197.6285,6.22,0.141,Peg
106300,106642,"","",21.600689,45.374591,174.8252,5.96,1.341,Cyg
106301,106643,"","",21.6014,15.081993,136.9863,6.5,0.94,Peg
106313,106654,"8    PsA","",21.603046,-26.171516,58.4454,5.73,0.234,PsA
106318,106661,"","",21.603885,30.055422,110.8647,6.36,1.24,Cyg
106361,106703,"7    PsA","",21.613553,-33.047896,73.9098,6.1,0.226,PsA
106369,106711,"74    Cyg","",21.615827,40.413521,65.8328,5.04,0.198,Cyg
106381,106723,"39Eps Cap","",21.618008,-19.466011,323.6246,4.51,-0.18,Cap
106410,106752,"","",21.62441,44.69655,168.9189,6.19,0.218,Cyg
106416,106758,"","",21.626044,-0.390562,112.8668,6.22,0.056,Aqr
106429,106771,"","",21.627447,54.042192,165.0165,6.16,0.991,Cyg
106441,106783,"3    Peg","",21.62879,6.618391,87.6424,6.19,0.046,Peg
106444,106786,"23Xi  Aqr",Bunda,21.629197,-7.854201,54.7645,4.68,0.175,Aqr
106445,106787,"5    Peg","",21.629285,19.318607,98.4252,5.46,0.321,Peg
106459,106801,"9    Cep","",21.632007,62.08194,100000.0,4.76,0.246,Cep
106475,106818,"","",21.634118,-64.824167,180.5054,6.22,0.021,Ind
106513,106856,"4    Peg","",21.642205,5.771742,54.7046,5.66,0.265,Peg
106529,106872,"","",21.645878,25.498829,129.3661,6.18,1.026,Peg
106538,106881,"","",21.648943,-79.442583,64.433,6.17,0.46,Oct
106543,106886,"","",21.649339,57.489037,606.0606,5.74,0.2,Cep
106554,106897,"","",21.650329,20.265451,39.7456,5.77,0.314,Peg
106564,106907,"","",21.651697,-33.678856,44.964,6.28,0.949,PsA
106595,106938,"","",21.657808,-10.576896,94.162,6.07,1.034,Cap
106601,106944,"25    Aqr","",21.65924,2.243558,69.4444,5.1,1.034,Aqr
106635,106978,"","",21.66659,-52.35901,173.913,6.2,0.584,Ind
106642,106985,"40Gam Cap",Nashira,21.668181,-16.662308,48.1464,3.69,0.32,Cap
106656,106999,"75    Cyg","",21.669749,43.273839,123.7624,5.09,1.601,Cyg
106687,107030,"","",21.676029,-55.737977,221.2389,6.33,1.06,Ind
106698,107041,"","",21.678696,54.872149,219.7802,6.16,1.116,Cyg
106746,107089,Nu  Oct,"",21.691253,-77.390046,21.1999,3.73,1.008,Oct
106752,107095,"42    Cap","",21.692462,-14.047611,33.2336,5.16,0.672,Cap
106754,107097,"76    Cyg","",21.69285,40.805222,152.207,6.07,0.068,Cyg
106776,107119,"11    Cep","",21.698652,71.311417,55.9284,4.55,1.108,Cep
106785,107128,"41    Cap","",21.700192,-23.262858,70.7214,5.24,0.991,Cap
106786,107129,"","",21.700301,35.5102,625.0,5.98,2.5,Cyg
106795,107136,"80Pi 1Cyg",Azelfafage,21.701573,51.189622,529.1005,4.69,-0.119,Cyg
106797,107140,"","",21.702321,45.765697,209.6436,6.11,1.415,Cyg
106801,107144,"26    Aqr","",21.702809,1.285253,342.4658,5.66,1.446,Aqr
106808,107151,"7    Peg","",21.704292,5.680137,223.7136,5.3,1.653,Peg
106819,107162,"77    Cyg","",21.706376,41.077019,126.4223,5.73,0.055,Cyg
106830,107173,"","",21.709155,10.824314,214.5923,6.06,-0.115,Peg
106843,107186,"","",21.71078,49.600257,311.5265,6.1,0.993,Cyg
106845,107188,"43Kap Cap","",21.710973,-18.866323,90.1713,4.72,0.868,Cap
106854,107197,"","",21.712603,59.270844,335.5705,6.1,1.349,Cep
106887,107230,"","",21.717806,72.320084,74.9625,5.18,1.063,Cep
106889,107232,"44    Cap","",21.717888,-14.399709,133.5113,5.88,0.255,Cap
106892,107235,"","",21.718465,41.15497,196.8504,5.51,1.615,Cyg
106895,107238,"","",21.720425,-19.620961,108.5776,6.23,0.269,Cap
106910,107253,"79    Cyg","",21.723791,38.283589,84.1751,5.69,-0.01,Cyg
106916,107259,Mu  Cep,"",21.725127,58.780046,100000.0,4.23,2.242,Cep
106928,107271,"","",21.727714,7.528657,136.9863,6.47,1.114,Peg
106954,107297,"","",21.732808,22.815289,177.9359,6.43,1.295,Peg
106956,107299,"","",21.73308,-57.325247,45.4959,6.49,0.484,Ind
106959,107302,"45    Cap","",21.733602,-14.74937,52.9942,5.96,0.219,Cap
106967,107310,"78Mu 1Cyg","",21.73571,28.742632,22.237,4.49,0.512,Cyg
106972,107315,"8Eps Peg",Enif,21.736433,9.875011,211.4165,2.38,1.52,Peg
107001,107344,"","",21.741516,-38.55253,265.9574,6.28,1.129,Gru
107005,107348,"9    Peg","",21.74186,17.350017,284.0909,4.34,1.161,Peg
107007,107350,"","",21.742035,14.771939,17.8859,5.96,0.587,Peg
107011,107354,"10Kap Peg","",21.744092,25.645036,34.2231,4.14,0.425,Peg
107031,107374,"","",21.748134,62.460567,917.4312,5.94,0.312,Cep
107037,107380,"9Iot PsA","",21.749113,-33.025781,62.6174,4.35,-0.053,PsA
107039,107382,"46    Cap","",21.750071,-9.082428,242.7184,5.1,1.108,Cap
107055,107398,"","",21.753444,52.267577,100000.0,6.4,1.901,Cyg
107066,107409,"","",21.755198,-49.498761,128.3697,6.46,1.148,Ind
107075,107418,"10Nu  Cep","",21.75748,61.120806,100000.0,4.25,0.474,Cep
107080,107423,"","",21.758004,-71.008849,227.7904,6.02,-0.099,Ind
107102,107445,"","",21.762361,35.857311,151.5152,6.44,0.997,Cyg
107129,107472,"12    Peg","",21.767879,22.94888,427.3504,5.29,1.381,Peg
107144,107487,"47    Cap","",21.771186,-9.275935,363.6364,6.0,1.629,Cap
107159,107502,"","",21.773316,25.563504,111.2347,6.28,1.212,Peg
107174,107517,"48Lam Cap","",21.775583,-11.365954,86.3558,5.57,-0.002,Cap
107190,107533,"81Pi 2Cyg","",21.779891,49.30957,338.9831,4.23,-0.12,Cyg
107212,107555,"","",21.783573,70.150882,152.9052,6.45,-0.007,Cep
107213,107556,"49Del Cap",Deneb Algedi,21.784011,-16.127286,11.8666,2.85,0.18,Cap
107215,107558,"","",21.784655,17.194041,48.4496,6.18,0.35,Peg
107232,107575,"11    Peg","",21.787212,2.686124,174.5201,5.63,0.012,Peg
107243,107586,"12    Cep","",21.790362,60.692689,140.4494,5.53,1.575,Cep
107254,107596,"","",21.793955,-5.916802,69.5894,6.17,0.23,Aqr
107265,107608,"10The PsA","",21.795598,-30.898304,98.4252,5.02,0.042,PsA
107294,107637,"","",21.802333,36.580388,177.9359,6.25,1.545,Cyg
107306,107649,"","",21.804363,-47.303615,15.9949,5.57,0.601,Gru
107321,107664,"","",21.808154,38.648575,145.5604,6.1,-0.072,Cyg
107367,107710,"","",21.81892,66.792032,98.0392,6.49,0.391,Cep
107380,107723,"","",21.821948,61.27276,271.7391,6.18,1.685,Cep
107391,107734,"","",21.82413,20.462446,358.4229,6.27,-0.097,Peg
107406,107749,"","",21.827804,41.148787,100000.0,6.48,0.381,Cyg
107407,107750,"","",21.828061,-12.722865,138.3126,6.31,0.223,Cap
107420,107763,"14    Peg","",21.830748,30.174215,84.246,5.07,0.01,Peg
107430,107773,"","",21.833369,-64.712537,103.6269,5.62,1.018,Ind
107445,107788,"13    Peg","",21.835749,17.285851,33.4225,5.34,0.394,Peg
107454,107797,"","",21.836939,-16.844914,217.8649,6.38,1.42,Cap
107492,107835,Omi Ind,"",21.846448,-69.629416,166.6667,5.52,1.378,Ind
107500,107843,Lam Oct,"",21.848413,-82.718904,125.4705,5.27,0.756,Oct
107513,107856,"","",21.851383,39.536658,311.5265,6.2,-0.068,Cyg
107544,107887,"","",21.859513,19.826682,161.5509,5.78,-0.1,Peg
107550,107893,"","",21.860347,65.75271,87.5657,6.37,0.281,Cep
107558,107901,"","",21.861595,-18.62294,64.6831,6.19,0.374,Cap
107587,107930,"","",21.866954,55.796743,460.8295,5.7,-0.081,Cep
107613,107956,"","",21.871717,21.273162,274.7253,6.27,1.601,Peg
107632,107975,"15    Peg","",21.874978,28.793538,27.4499,5.52,0.426,Peg
107679,108022,"16    Peg","",21.88438,25.92514,193.7984,5.09,-0.155,Peg
107693,108036,"51Mu  Cap","",21.888268,-13.551768,26.617,5.08,0.378,Cap
107717,108060,"","",21.893717,19.668437,72.3066,5.69,0.011,Peg
107742,108085,Gam Gru,Aldhanab,21.898808,-37.364852,64.7249,3.0,-0.084,Gru
107747,108090,"","",21.89938,6.864804,140.4494,6.14,0.786,Peg
107759,108102,"","",21.902881,-4.27618,89.6861,5.71,1.185,Aqr
107776,108119,"","",21.904839,19.718121,102.9866,6.36,0.938,Peg
107790,108133,"","",21.907374,80.308559,226.7574,6.43,1.453,Cep
107802,108144,"","",21.909976,-3.301272,59.2066,6.24,0.466,Aqr
107822,108165,"13    Cep","",21.914766,56.611227,100000.0,5.74,0.655,Cep
107852,108195,"","",21.919823,-61.886608,46.4684,5.92,0.393,Ind
107866,108209,"","",21.922388,61.54181,100000.0,6.17,1.599,Cep
107883,108226,"","",21.925276,65.320809,314.4654,5.84,-0.037,Cep
107916,108259,"","",21.932121,-30.60592,129.8701,6.41,0.927,PsA
107925,108268,"","",21.934288,-52.46376,190.8397,6.5,0.925,Ind
107938,108281,Pi  Ind,"",21.937235,-57.899591,142.8571,6.17,0.215,Ind
107949,108294,"","",21.939659,-37.253655,102.9866,5.45,0.084,Gru
107951,108296,"","",21.939996,21.239858,403.2258,6.39,1.698,Peg
107972,108317,"","",21.944207,63.625557,751.8797,5.11,1.547,Cep
107994,108339,"17    Peg","",21.948992,12.076492,122.8501,5.54,0.054,Peg
108000,108347,"","",21.950597,-37.746844,143.6782,6.18,0.321,Gru
108019,108364,"","",21.953082,66.156153,529.1005,6.41,-0.056,Cep
108075,108420,"","",21.964184,74.996714,347.2222,6.32,1.56,Cep
108086,108431,Del Ind,"",21.965293,-54.992575,57.6701,4.4,0.297,Ind
108108,108453,"","",21.970363,-5.424922,53.9374,6.33,0.378,Aqr
108133,108478,Kap1Ind,"",21.975021,-59.01214,67.1141,6.13,0.469,Ind
108149,108494,"","",21.978831,-21.182945,322.5806,6.06,1.621,Cap
108160,108505,"","",21.981532,62.697986,284.0909,5.96,1.64,Cep
108161,108506,"","",21.98194,-4.373109,36.8868,6.24,0.971,Aqr
108168,108513,"","",21.983247,19.020302,64.6831,6.5,1.013,Peg
108190,108535,"16    Cep","",21.987518,73.179896,36.7242,5.04,0.439,Cep
108198,108543,"","",21.988307,-38.395096,132.626,5.5,0.996,Gru
108267,108612,"18    Peg","",22.002202,6.717437,328.9474,6.0,-0.112,Peg
108282,108626,"","",22.006732,-55.883486,166.6667,6.02,-0.061,Ind
108287,108632,"","",22.007417,33.005928,68.7758,6.46,0.463,Peg
108316,108661,"12Eta PsA","",22.013951,-28.453736,250.6266,5.43,-0.095,PsA
108346,108691,"28    Aqr","",22.01806,0.604715,219.2982,5.6,1.279,Aqr
108348,108693,"20    Peg","",22.018152,13.119823,77.2201,5.61,0.336,Peg
108354,108699,"19    Peg","",22.019232,8.257164,165.8375,5.65,1.44,Peg
108413,108758,"","",22.030718,52.882253,306.7485,5.79,-0.106,Cyg
108414,108759,"","",22.031289,-77.662544,99.7009,6.39,0.231,Oct
108422,108766,"","",22.033715,10.973806,598.8024,6.36,-0.104,Peg
108427,108772,"14    Cep","",22.034604,58.000366,934.5794,5.55,0.017,Cep
108439,108784,"","",22.036625,-17.903474,89.9281,6.28,1.002,Aqr
108452,108797,"29    Aqr","",22.040625,-16.964836,270.2703,6.39,0.447,Aqr
108499,108845,"","",22.049074,44.649863,151.0574,5.57,-0.029,Cyg
108503,108849,"","",22.051044,-76.118427,62.5782,5.94,0.399,Oct
108522,108868,"30    Aqr","",22.054572,-6.522406,93.1099,5.55,0.959,Aqr
108526,108870,Eps Ind,"",22.055486,-56.785977,3.6224,4.69,1.056,Ind
108528,108874,"31Omi Aqr","",22.055234,-2.155363,133.5113,4.74,-0.1,Aqr
108529,108875,"21    Peg","",22.055287,11.386552,193.0502,5.83,-0.05,Peg
108573,108917,"17Xi  Cep",Kurhah,22.063135,64.627971,29.5946,4.26,0.379,Cep
108578,108924,"18    Cep","",22.064709,63.11992,130.039,5.26,1.557,Cep
108606,108952,"13    PsA","",22.073288,-29.91653,636.9427,6.45,1.603,PsA
108623,108969,"","",22.076255,32.941744,284.9003,6.36,1.121,Peg
108629,108975,"","",22.076879,-26.822359,377.3585,5.97,-0.167,PsA
108645,108991,"32    Aqr","",22.079839,-0.906343,68.1199,5.29,0.231,Aqr
108659,109005,"20    Cep","",22.083469,62.785671,92.9368,5.27,1.413,Cep
108663,109009,"","",22.084295,14.815918,165.5629,6.38,1.523,Peg
108671,109017,"19    Cep","",22.085775,62.279814,632.9114,5.07,0.24,Cep
108677,109023,"","",22.086481,26.673689,119.3317,5.75,1.249,Peg
108687,109033,"","",22.087919,46.744836,304.878,6.16,1.611,Lac
108710,109056,"23    Peg","",22.092964,28.963981,106.383,5.69,-0.048,Peg
108722,109068,"22Nu  Peg","",22.094653,5.05853,83.2639,4.86,1.443,Peg
108728,109074,"34Alp Aqr",Sadalmelik,22.096399,-0.319851,160.5136,2.95,0.969,Aqr
108733,109079,"","",22.097346,45.112504,196.4637,6.5,-0.025,Lac
108735,109081,Kap2Ind,"",22.097496,-59.636072,150.6024,5.62,1.468,Ind
108736,109082,"","",22.097561,48.231494,100000.0,6.26,-0.088,Lac
108756,109102,"","",22.100543,45.014348,186.5672,5.09,1.568,Lac
108765,109111,Lam Gru,"",22.101914,-39.543353,74.239,4.47,1.349,Gru
108775,109121,"","",22.103405,45.24869,97.7517,6.19,0.078,Lac
108779,109124,"","",22.103766,56.343396,197.6285,6.38,-0.091,Cep
108793,109139,"33Iot Aqr","",22.107286,-13.869679,53.7057,4.29,-0.075,Aqr
108830,109176,"24Iot Peg","",22.116847,25.345112,11.7261,3.77,0.435,Peg
108844,109190,"","",22.119345,58.840718,208.3333,6.34,0.877,Cep
108859,109205,"","",22.123774,53.307438,100000.0,6.17,0.389,Lac
108863,109209,"","",22.124608,19.475526,61.9579,5.74,0.331,Peg
108866,109212,"","",22.12499,18.000709,306.7485,6.31,1.605,Peg
108894,109240,"25    Peg","",22.130641,21.702926,186.5672,5.79,-0.077,Peg
108922,109268,Alp Gru,Alnair,22.137209,-46.960975,30.9693,1.73,-0.07,Gru
108926,109272,"","",22.137857,49.79699,357.1429,6.41,1.579,Lac
108930,109276,"","",22.138122,25.543522,88.1834,6.08,0.311,Peg
108939,109285,"14Mu  PsA","",22.139722,-32.988468,41.6493,4.5,0.054,PsA
108943,109289,Ups PsA,"",22.140537,-34.043841,130.039,4.99,1.499,PsA
108957,109303,"","",22.144675,45.742254,42.7716,6.11,0.763,Lac
108960,109306,"","",22.145178,-33.125691,78.0031,6.37,0.205,PsA
108986,109332,"35    Aqr","",22.14972,-18.519592,714.2857,5.8,-0.154,Aqr
109006,109352,"27Pi 1Peg","",22.153789,33.172337,88.4956,5.58,0.985,Peg
109029,109375,"","",22.158044,-23.659109,176.6784,6.36,0.921,Aqr
109054,109400,"24    Cep","",22.163441,72.341207,120.919,4.79,0.919,Cep
109058,109404,"","",22.165473,-34.014967,63.3714,5.37,0.241,PsA
109062,109408,"","",22.166072,-48.107661,198.0198,6.43,1.38,Gru
109064,109410,"29Pi 2Peg","",22.166457,33.178224,80.6452,4.28,0.471,Peg
109066,109412,"","",22.166708,-28.292435,128.041,6.44,0.147,PsA
109076,109422,"15Tau PsA","",22.169093,-32.548407,18.2782,4.94,0.489,PsA
109081,109427,"26The Peg",Biham,22.169996,6.197865,28.2965,3.52,0.086,Peg
109088,109434,"","",22.17092,72.111265,157.9779,6.36,-0.053,Cep
109093,109439,"","",22.171949,19.616339,59.2417,6.18,0.688,Peg
109096,109442,"","",22.17253,-3.894086,148.1481,6.28,-0.006,Aqr
109100,109445,"","",22.172788,14.629858,135.6852,6.36,1.08,Peg
109112,109458,"28    Peg","",22.175051,20.977984,208.3333,6.45,0.099,Peg
109120,109466,"","",22.176041,-4.266855,101.9368,5.98,0.981,Aqr
109125,109471,"","",22.177065,11.624539,208.7683,5.78,1.617,Peg
109126,109472,"38    Aqr","",22.177078,-11.564939,137.931,5.43,-0.117,Aqr
109128,109474,"","",22.177462,70.132573,33.5909,5.52,0.391,Cep
109146,109492,"21Zet Cep","",22.180908,58.201261,256.4103,3.39,1.558,Cep
109147,109493,"","",22.181029,30.553001,129.7017,6.3,0.227,Peg
109163,109509,"","",22.183993,-21.23279,56.338,6.1,0.503,Aqr
109176,109521,"","",22.186069,50.823393,56.1482,5.38,0.152,Lac
109210,109556,"22Lam Cep","",22.191828,59.414488,606.0606,5.05,0.192,Cep
109226,109572,"","",22.196848,56.839357,37.3552,5.24,0.534,Cep
109231,109577,"","",22.197592,16.040551,54.9451,5.93,0.951,Peg
109238,109584,"","",22.198637,-76.116023,88.1834,6.13,1.001,Oct
109239,109585,"","",22.199116,59.084579,117.9245,6.29,1.123,Cep
109246,109592,"","",22.20056,60.759095,112.1076,5.37,1.184,Cep
109256,109602,"","",22.202248,24.950641,100000.0,5.97,1.5,Peg
109274,109620,"","",22.206235,63.291035,290.6977,5.76,1.645,Cep
109278,109624,"39    Aqr","",22.207155,-14.193957,42.0521,6.04,0.386,Aqr
109301,109647,"","",22.212186,-4.720679,89.0472,6.39,0.498,Aqr
109308,109654,"","",22.213284,34.604592,79.1139,5.34,1.134,Peg
109313,109659,"","",22.214649,73.307193,210.9705,6.11,1.006,Cep
109321,109667,"","",22.215968,-26.327793,63.4518,6.19,0.169,PsA
109346,109691,"","",22.219449,18.279812,231.4815,6.5,1.374,Peg
109347,109693,"","",22.219501,86.107955,78.6782,5.27,-0.03,Cep
109384,109730,"","",22.227415,28.608017,74.8503,5.87,1.169,Peg
109391,109737,"","",22.229008,-25.180905,77.3994,5.58,0.497,PsA
109399,109745,"","",22.230339,45.440613,77.1605,5.53,0.021,Lac
109400,109746,"","",22.230475,63.162337,400.0,6.13,-0.089,Cep
109408,109754,"","",22.231312,39.714927,147.929,4.5,1.385,Lac
109440,109786,"41    Aqr","",22.238342,-21.074566,71.582,5.33,0.812,Aqr
109442,109788,"","",22.238445,17.189344,165.8375,6.5,1.288,Peg
109443,109789,"16Lam PsA","",22.238542,-27.766908,153.6098,5.45,-0.121,PsA
109475,109821,"","",22.244039,-41.381666,22.0507,6.23,0.648,Gru
109485,109831,"","",22.245656,42.95391,82.3723,5.72,0.014,Lac
109511,109857,"23Eps Cep","",22.250544,57.043587,26.1986,4.18,0.278,Cep
109555,109902,"","",22.259732,-44.451499,191.2046,6.1,0.988,Gru
109562,109908,Mu 1Gru,"",22.260253,-41.3467,84.246,4.79,0.79,Gru
109591,109937,"1    Lac","",22.26616,37.748737,190.4762,4.14,1.447,Lac
109593,109939,"","",22.266619,8.549574,118.7648,6.21,0.019,Peg
109626,109972,"","",22.274039,57.220238,189.0359,5.88,0.95,Cep
109627,109973,Mu 2Gru,"",22.274045,-41.627225,81.367,5.11,0.93,Gru
109631,109977,"","",22.274902,27.80403,119.9041,6.38,0.982,Peg
109638,109984,"","",22.276015,-1.596389,80.7103,6.16,0.194,Aqr
109644,109990,"","",22.277073,-25.898162,176.0563,6.14,1.11,PsA
109654,110000,"42    Aqr","",22.280012,-12.831436,179.8561,5.34,1.132,Aqr
109657,110003,"43The Aqr",Ancha,22.280565,-7.78329,57.4713,4.17,0.979,Aqr
109663,110009,"","",22.281268,-9.040067,113.2503,5.8,1.158,Aqr
109672,110018,"","",22.283287,-23.140247,142.2475,6.17,1.051,Aqr
109677,110023,"44    Aqr","",22.285139,-5.387164,94.7867,5.75,0.878,Aqr
109710,110055,"","",22.2912,49.126957,228.833,6.46,1.046,Lac
109733,110078,Psi Oct,"",22.297409,-77.511553,38.4911,5.49,0.312,Oct
109745,110091,"","",22.301187,-0.237656,41.9815,6.39,0.441,Aqr
109757,110103,"25    Cep","",22.303505,62.804388,282.4859,5.75,1.256,Cep
109763,110109,"","",22.304289,-53.627073,13.7855,5.36,0.614,Gru
109784,110130,Alp Tuc,"",22.308371,-60.259587,61.237,2.87,1.39,Tuc
109825,110171,"","",22.315611,37.769286,73.5294,6.19,0.27,Lac
109833,110179,"45    Aqr","",22.316872,-13.304995,113.3787,5.96,1.075,Aqr
109912,110256,Eps Oct,"",22.333754,-80.439747,89.1266,5.09,1.276,Oct
109927,110273,"46Rho Aqr","",22.336643,-7.821102,270.2703,5.35,-0.048,Aqr
109952,110298,"30    Peg","",22.340994,5.789498,390.625,5.37,-0.037,Peg
109965,110311,"","",22.343406,-57.509783,357.1429,6.41,1.404,Tuc
109968,110314,"","",22.344103,58.409904,185.5288,6.46,0.99,Cep
109970,110316,"","",22.344311,50.980814,423.7288,6.4,1.195,Lac
109995,110341,"","",22.348833,8.186742,30.931,6.18,0.451,Peg
110000,110346,"","",22.350016,26.935162,225.7336,6.46,1.526,Peg
110005,110351,"2    Lac","",22.350428,46.536569,170.068,4.55,-0.1,Lac
110025,110371,"32    Peg","",22.355372,28.330529,213.2196,4.78,-0.01,Peg
110040,110386,"31    Peg","",22.358632,12.205186,497.5124,4.82,-0.132,Peg
110045,110391,"47    Aqr","",22.35988,-21.59823,52.4384,5.12,1.057,Aqr
110049,110395,"48Gam Aqr",Sadachbia,22.360938,-1.387331,50.2008,3.86,-0.057,Aqr
110062,110408,"","",22.36413,42.078156,170.3578,6.38,-0.086,Lac
110132,110478,Pi 1Gru,"",22.378944,-45.947944,163.1321,6.42,2.231,Gru
110141,110487,"","",22.380634,36.659047,136.9863,6.45,1.052,Lac
110151,110497,"","",22.383383,57.284612,310.559,6.18,-0.112,Cep
110153,110498,"","",22.383475,62.419357,227.7904,6.04,0.035,Cep
110158,110504,"","",22.385283,55.96323,100000.0,6.44,2.215,Cep
110160,110506,Pi 2Gru,"",22.385535,-45.928488,40.0,5.62,0.372,Gru
110183,110529,"49    Aqr","",22.391901,-24.762661,80.3213,5.53,0.979,Aqr
110186,110532,"","",22.392264,-7.194421,143.0615,5.92,0.998,Aqr
110192,110538,"3Bet Lac","",22.392675,52.229046,52.1105,4.42,1.015,Lac
110202,110548,"33    Peg","",22.39432,20.84823,33.7041,6.2,0.518,Peg
110220,110566,"","",22.398392,38.573612,52.8821,6.18,0.485,Lac
110232,110578,"51    Aqr","",22.401912,-4.83702,124.3781,5.79,-0.033,Aqr
110256,110602,"50    Aqr","",22.407517,-13.529369,140.4494,5.76,0.97,Aqr
110263,110609,"4    Lac","",22.408609,49.476392,689.6552,4.55,0.092,Lac
110271,110618,Nu  Ind,"",22.409764,-72.255412,28.7026,5.28,0.66,Ind
110303,110649,"","",22.415638,-57.797415,20.5634,5.31,0.665,Tuc
110322,110668,"","",22.419573,-70.431622,49.456,5.78,0.396,Ind
110326,110672,"52Pi  Aqr","",22.421284,1.377401,239.8082,4.8,-0.171,Aqr
110350,110696,"","",22.427972,18.444316,194.1748,6.26,1.201,Peg
110366,110712,"","",22.43085,-75.015689,23.0468,6.12,0.599,Oct
110379,110725,"","",22.433554,70.770898,153.6098,5.47,1.216,Cep
110400,110746,"","",22.436306,-23.682447,120.6273,6.29,-0.021,Aqr
110432,110778,"53    Aqr","",22.442853,-16.742138,20.202,5.55,0.618,Aqr
110439,110785,"34    Peg","",22.443718,4.393766,38.1534,5.76,0.519,Peg
110441,110787,"28Rho1Cep","",22.445122,78.785853,63.1712,5.83,0.171,Cep
110444,110790,"","",22.445988,37.443706,458.7156,6.46,-0.132,Lac
110471,110817,"26    Cep","",22.451475,65.13227,100000.0,5.52,0.302,Cep
110492,110838,Del Tuc,"",22.455531,-64.966354,76.9231,4.51,-0.029,Tuc
110503,110849,"","",22.457361,39.810026,657.8947,6.16,-0.136,Lac
110527,110873,"","",22.462847,31.840045,265.9574,6.0,1.442,Peg
110536,110882,"35    Peg","",22.464312,4.695664,45.4752,4.78,1.039,Peg
110561,110907,"","",22.469758,27.018806,162.8664,6.48,0.986,Peg
110573,110919,"","",22.472078,64.085155,112.6126,6.3,1.113,Cep
110589,110935,"","",22.477091,-67.489059,43.122,5.56,0.208,Ind
110591,110936,Nu  Gru,"",22.477557,-39.131792,87.4126,5.47,0.959,Gru
110614,110960,"55Zet1Aqr","",22.480531,-0.019972,28.169,3.65,0.406,Aqr
110639,110986,"36    Peg","",22.485551,9.129034,182.8154,5.6,1.578,Peg
110641,110988,"","",22.4859,58.4041,271.0027,6.31,-0.033,Cep
110644,110992,"","",22.486174,26.763198,384.6154,5.79,1.252,Peg
